item_id,item_name,unit_id,unit_name,category,subcategory,serving_size,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,total_carb,dietary_fiber,sugars,protein,ingredients,allergens,scraped_at
243790031,Vegetable Samosa,18,Tandoor Indian Cuisine,Lunch/Dinner,,Samosa (132g),290,9g,0g,0g,0mg,700mg,44g,3g,0g,5g,"Samosa Vegetable Parfried Frz Bulk (UNBLEACHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, CANOLA OIL, CHICKPEA FLOUR (SPLIT CHANA DAL FLOUR), SALT, DEXTROSE.  FILLING:  POTATOES (POTATOES, DEXTROSE, DISODIUM PYROPHOSPHATE (ADDED TO MAINTAIN COLOR), GREEN PEAS, CANOLA OIL, SPICES, SALT, CILANTRO, GINGER, JALAPENO PEPPERS, SALT LIME JUICE, MANGO POWDER, BLACK SALT, TURMERIC)",,2025-05-31T22:56:34.684935
246047425,Tandoor Mango Lassi,18,Tandoor Indian Cuisine,Lunch/Dinner,,10 oz Portion (309g),320,8g,5g,0g,25mg,65mg,47g,2g,65g,18g,"Yogurt Plain Greek Whole Milk Dannon (CULTURED GRADE A MILK. CONTAINS ACTIVE YOGURT CULTURES.), Kesar Mango Pulp (Kesar mango pulp, sugar, water, citric acid), White Granulated Cane Sugar (GRANULATED SUGAR), Food Coloring Yellow, Red Food Coloring (WATER, FD&C RED 40, CITRIC ACID AND 0.1% SODIUM BENZOATE ADDED AS PRESERVATIVES.)",,2025-05-31T22:56:35.557551
246083487,Beef Aloo,18,Tandoor Indian Cuisine,Lunch,,3.2 oz Portion (91g),100,3.5g,1g,NA,40mg,280mg,2g,NA,NA,16g,"Beef Knuckle Peeled Halal, Whole Roma Tomatoes Cnd (TOMATOES, TOMATO JUICE SALT, CITRIC ACID, CALCIUM CHLORIDE), Onion White Spring Flat Fresh 15-18 Bunc, Tomato 4x5, Pureed Ginger (GINGER, PHOSPHORIC ACID, SODIUM BENZOATE AND POTASSIUM SORBATE AS PRESERVATIVES.), 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Garlic White Whole Clove Peeled (GARLIC), Ground Coriander, Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Ground Cumin, Mild Chili Powder (CHILI PEPPER AND OTHER SPICES, SALT AND GARLIC POWDER.), Garam Masala (SPICES (INCLUDING CORIANDER, BLACK PEPPER, CUMIN, CARDAMOM, AND CINNAMON)), Ground Turmeric",,2025-05-31T22:56:36.430658
246083488,Chicken 65,18,Tandoor Indian Cuisine,Lunch,,4.3 oz Portion (122g),180,3g,0g,NA,5mg,730mg,14g,1g,1g,25g,"Chicken Breast Sgl Lobe Bnls Sknls 4 oz, Coneflower, Garlic White Whole Clove Peeled (GARLIC), Hard Boiled Egg Peeled Papetti's 25 lb (WHOLE HARD COOKED EGGS, WATER, CITRIC ACID, SODIUM BENZOATE, AND NISIN PREPARATION (AS PRESERVATIVES)), Food Coloring Yellow, Sugar White Granulated Cane B, 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Onion White Spring Flat Fresh 15-18 Bunc, Spice Pepper Black Ground 5 lb (GROUND BLACK PEPPER.), Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE)",,2025-05-31T22:56:37.322480
246083489,Chicken Roast Masala,18,Tandoor Indian Cuisine,Lunch,,4.8 oz Portion (136g),170,9g,1g,NA,0mg,1220mg,8g,< 1g,4g,14g,"Chicken Breast Sgl Lobe Bnls Sknls 4 oz, Onion White Spring Flat Fresh 15-18 Bunc, Cnd Crushed Unpeeled Tomatoes in Puree (VINE-RIPENED UNPEELED TOMATOES, TOMATO PUREE, LESS THAN 2% OF:  SALT, CITRIC ACID.), LF Plain Yogurt (CULTURED GRADE A REDUCED FAT MILK, CORN STARCH. CONTAINS ACTIVE YOGURT CULTURES INCLUDING L. ACIDOPHILUS, L. BULGARICUS AND S. THERMOPHILUS), 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Tomato 4x5, Garam Masala (SPICES (INCLUDING CORIANDER, BLACK PEPPER, CUMIN, CARDAMOM, AND CINNAMON)), Ground Turmeric, Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE)",,2025-05-31T22:56:38.190529
246083490,Chicken Tikka Masala,18,Tandoor Indian Cuisine,Lunch,,5.5 oz Portion (156g),150,9g,6g,NA,35mg,820mg,10g,1g,3g,7g,"Sauce Tikka (No Nuts) (Whole Roma Tomatoes Cnd (TOMATOES, TOMATO JUICE SALT, CITRIC ACID, CALCIUM CHLORIDE), Cnd Crushed Unpeeled Tomatoes in Puree (VINE-RIPENED UNPEELED TOMATOES, TOMATO PUREE, LESS THAN 2% OF:  SALT, CITRIC ACID.), Heavy Whipping Cream (HEAVY CREAM (MILK), MILK, CONTAINS LESS THAN 0.5% OF: CARRAGEENAN, MONO AND DIGLYCERIDES, POLYSORBATE 80), Onion White Spring Flat Fresh 15-18 Bunc, Dried Lentils (ORGANIC LENTILS), Pureed Ginger (GINGER, PHOSPHORIC ACID, SODIUM BENZOATE AND POTASSIUM SORBATE AS PRESERVATIVES.), Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Lemon Juice Not from Concentrate (LEMONS), Ground Coriander, Kasuri Methi (DRIED FENUGREEK LEAVES), Ground Cumin, Sugar White Granulated Cane B, Mild Chili Powder (CHILI PEPPER AND OTHER SPICES, SALT AND GARLIC POWDER.), Garam Masala (SPICES (INCLUDING CORIANDER, BLACK PEPPER, CUMIN, CARDAMOM, AND CINNAMON))), Chicken Tikka (Chicken Breast Sgl Lobe Bnls Sknls 4 oz, Yogurt Plain Greek Whole Milk Dannon (CULTURED GRADE A MILK. CONTAINS ACTIVE YOGURT CULTURES.), Pureed Ginger (GINGER, PHOSPHORIC ACID, SODIUM BENZOATE AND POTASSIUM SORBATE AS PRESERVATIVES.), Garlic Chopped in Water, Vinegar Distilled White Domestic (WHITE DISTILLED VINEGAR (DILUTED WITH WATER TO 5% ACIDITY)), Kasuri Methi (DRIED FENUGREEK LEAVES), Garam Masala (SPICES (INCLUDING CORIANDER, BLACK PEPPER, CUMIN, CARDAMOM, AND CINNAMON)), Ground Coriander, Ground Cumin, Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Food Coloring Yellow)",,2025-05-31T22:56:39.112327
246083491,Malabar Fish,18,Tandoor Indian Cuisine,Lunch,,4.4 oz Portion (125g),150,9g,2.5g,NA,40mg,580mg,3g,NA,2g,15g,"Swai Fish Fillet, Yogurt Whole Milk Tandoor 4 lb (CULTURED PASTEURIZED GRADE A MILK AND CREAM, SKIM MILK AND PECTIN), Tomato 4x5, Onion White Spring Flat Fresh 15-18 Bunc, 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Lemon Juice Not from Concentrate (LEMONS), Fenugreek, Ground Coriander, Habanero Chili Pepper, Vinegar Distilled White Domestic (WHITE DISTILLED VINEGAR (DILUTED WITH WATER TO 5% ACIDITY)), Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Ground Turmeric, Mild Chili Powder (CHILI PEPPER AND OTHER SPICES, SALT AND GARLIC POWDER.)",,2025-05-31T22:56:39.996880
246083492,Meatball Manchurian,18,Tandoor Indian Cuisine,Lunch,,2 oz Portion (57g),430,50g,4g,NA,NA,120mg,< 1g,NA,NA,< 1g,"75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Meatball Chicken Turkey Beef Seasoned (MECHANICALLY SEPARATED CHICKEN, MECHANICALLY SEPARATED TURKEY, WATER, BEEF, TEXTURED VEGETABLE PROTEIN PRODUCT [SOY FLOUR, ZINC OXIDE, NIACINAMIDE, FERROUS SULFATE, COPPER GLUCONATE, VITAMIN A PALMITATE, CALCIUM PANTOTHENATE, THIAMINE MONONITRATE (B1), PYRIDOXINE HYDROCHLORIDE (B6), RIBOFLAVIN (B2), CYANOCOBALAMIN (B12)], VEGETABLE PROTEIN PRODUCT [SOY PROTEIN CONCENTRATE, ZINC OXIDE, NIACINAMIDE, FERROUS SULFATE, COPPER GLUCONATE, VITAMIN A PALMITATE, CALCIUM PANTOTHENATE, THIAMINE MONONITRATE (B1), PYRIDOXINE HYDROCHLORIDE (B6), RIBOFLAVIN (B2), CYANOCOBALAMIN (B12)], BREAD CRUMBS [BLEACHED WHEAT FLOUR, SOYBEAN OIL, DEXTROSE, LEAVENING (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE), WHEY, OLEORESIN PAPRIKA], BELL PEPPERS, SEASONING (DEXTROSE, TOMATO POWDER, SOYBEAN OIL, DISODIUM INOSINATE, DISODIUM GUANYLATE, SPICE EXTRACTIVES, NONFAT DRY MILK), ONIONS, SALT, SODIUM PHOSPHATE, CARAMEL COLOR. SET IN VEGETABLE OIL..), Pepper Bell Red Fresh (RED BELL PEPPER), Jumbo Yellow Onion, Oyster Sauce (WATER, SUGAR, OYSTER EXTRACTIVES (OYSTER, WATER SALT), SALT, MODIFIED CORN STARCH, MONOSODIUM GLUTAMATE, WHEAT FLOUR, CARAMEL COLOR), Ketchup Tomato Heinz 1.5 Gal (TOMATO CONCENTRATE FROM RED RIPE TOMATOES, DISTILLED VINEGAR, HIGH FRUCTOSE CORN SYRUP, CORN SYRUP, SALT, SPICE, ONION POWDER, NATURAL FLAVORING), Onion White Spring Flat Fresh 15-18 Bunc, Sauce Soy Tandoor (WATER, SOYBEANS, SUGAR, SALT, WHEAT FLOUR, EXTRACT OF MUSHROOM), Garlic White Whole Clove Peeled (GARLIC), Vinegar Distilled White Domestic (WHITE DISTILLED VINEGAR (DILUTED WITH WATER TO 5% ACIDITY)), Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Garam Masala (SPICES (INCLUDING CORIANDER, BLACK PEPPER, CUMIN, CARDAMOM, AND CINNAMON))",,2025-05-31T22:56:40.859108
246083493,Baingan Bharta,18,Tandoor Indian Cuisine,Lunch,,5 oz Portion (142g),80,5g,0g,NA,0mg,550mg,10g,2g,3g,2g,"Whole Eggplant, Tomato 4x5, Onion White Spring Flat Fresh 15-18 Bunc, 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Garlic White Whole Clove Peeled (GARLIC), Pureed Ginger (GINGER, PHOSPHORIC ACID, SODIUM BENZOATE AND POTASSIUM SORBATE AS PRESERVATIVES.), Washed & Destemmed Fresh Cilantro Herb, Ground Cumin, Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Mild Chili Powder (CHILI PEPPER AND OTHER SPICES, SALT AND GARLIC POWDER.)",,2025-05-31T22:56:41.745133
246083494,Chana Masala,18,Tandoor Indian Cuisine,Lunch,,5 oz Portion (142g),120,6g,NA,NA,NA,1300mg,16g,3g,1g,5g,"Chickpeas Bush (PREPARED CHICK PEAS, WATER, SALT, CALCIUM CHLORIDE ADDED AS A FIRMING AGENT, AND DISODIUM EDTA ADDED TO PRESERVE COLOR.), Jumbo Yellow Onion, Whole Roma Tomatoes Cnd (TOMATOES, TOMATO JUICE SALT, CITRIC ACID, CALCIUM CHLORIDE), Garlic Ginger Paste (Pureed Ginger (GINGER, PHOSPHORIC ACID, SODIUM BENZOATE AND POTASSIUM SORBATE AS PRESERVATIVES.), Water Tap, Garlic White Whole Clove Peeled (GARLIC)), 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Cumin Seeds, Garam Masala (SPICES (INCLUDING CORIANDER, BLACK PEPPER, CUMIN, CARDAMOM, AND CINNAMON)), Ground Coriander, Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Mild Chili Powder (CHILI PEPPER AND OTHER SPICES, SALT AND GARLIC POWDER.), Ground Turmeric, Washed & Destemmed Fresh Cilantro Herb",,2025-05-31T22:56:42.634027
246083495,Creamy Tofu Korma,18,Tandoor Indian Cuisine,Lunch,,3.38 oz Portion (96g),90,7g,1.5g,NA,5mg,790mg,5g,NA,2g,3g,"Firm Tofu (SOY), Whole Roma Tomatoes Cnd (TOMATOES, TOMATO JUICE SALT, CITRIC ACID, CALCIUM CHLORIDE), Onion White Spring Flat Fresh 15-18 Bunc, Heavy Whipping Cream (HEAVY CREAM (MILK), MILK, CONTAINS LESS THAN 0.5% OF: CARRAGEENAN, MONO AND DIGLYCERIDES, POLYSORBATE 80), Shortening Frying Canola Oil (CANOLA OIL, ANTI-FOAMING AGENT), Garlic Ginger Paste (Pureed Ginger (GINGER, PHOSPHORIC ACID, SODIUM BENZOATE AND POTASSIUM SORBATE AS PRESERVATIVES.), Water Tap, Garlic White Whole Clove Peeled (GARLIC)), Sugar White Extra Fine Cane (SUGAR OR SUCROSE), Seasoning Salt Kosher (SALT, YELLOW PRUSSIATE OF SODA), Garam Masala (SPICES (INCLUDING CORIANDER, BLACK PEPPER, CUMIN, CARDAMOM, AND CINNAMON)), Kasuri Methi (DRIED FENUGREEK LEAVES), Ground Coriander, Mild Chili Powder (CHILI PEPPER AND OTHER SPICES, SALT AND GARLIC POWDER.), Red Food Coloring (WATER, FD&C RED 40, CITRIC ACID AND 0.1% SODIUM BENZOATE ADDED AS PRESERVATIVES.)",,2025-05-31T22:56:43.515375
246083496,Mixed Vegetables,18,Tandoor Indian Cuisine,Lunch,,5.8 oz Portion (164g),100,6g,0.5g,NA,0mg,850mg,11g,3g,3g,3g,"Jumbo Carrots, Medium Squash Zucchini, Tomato 4x5, Potato Russet Idaho 90 Ct (POTATO), Cauliflower Florets, Peas Green Frz 20 lb, Onion White Spring Flat Fresh 15-18 Bunc, 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Garlic White Whole Clove Peeled (GARLIC), Pureed Ginger (GINGER, PHOSPHORIC ACID, SODIUM BENZOATE AND POTASSIUM SORBATE AS PRESERVATIVES.), Ground Cumin, Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Ground Turmeric",,2025-05-31T22:56:44.394089
246083497,Panir Makhani,18,Tandoor Indian Cuisine,Lunch,,5.5 oz Portion (156g),210,15g,10g,NA,55mg,620mg,10g,1g,3g,6g,"Sauce Tikka (No Nuts) (Cnd Crushed Unpeeled Tomatoes in Puree (VINE-RIPENED UNPEELED TOMATOES, TOMATO PUREE, LESS THAN 2% OF:  SALT, CITRIC ACID.), Whole Roma Tomatoes Cnd (TOMATOES, TOMATO JUICE SALT, CITRIC ACID, CALCIUM CHLORIDE), Heavy Whipping Cream (HEAVY CREAM (MILK), MILK, CONTAINS LESS THAN 0.5% OF: CARRAGEENAN, MONO AND DIGLYCERIDES, POLYSORBATE 80), Onion White Spring Flat Fresh 15-18 Bunc, Dried Lentils (ORGANIC LENTILS), Pureed Ginger (GINGER, PHOSPHORIC ACID, SODIUM BENZOATE AND POTASSIUM SORBATE AS PRESERVATIVES.), Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Lemon Juice Not from Concentrate (LEMONS), Ground Coriander, Kasuri Methi (DRIED FENUGREEK LEAVES), Ground Cumin, Sugar White Granulated Cane B, Mild Chili Powder (CHILI PEPPER AND OTHER SPICES, SALT AND GARLIC POWDER.), Garam Masala (SPICES (INCLUDING CORIANDER, BLACK PEPPER, CUMIN, CARDAMOM, AND CINNAMON))), Panir (MILK), Fenugreek, Margarine Solid IW Salted (VEGETABLE OIL BLEND (PALM OIL, SOYBEAN OIL), WATER, CONTAINS 2% OR LESS OF: SALT, SOYBEAN LECITHIN (SOY), VEGETABLE MONOGLYCERIDES, CITRIC ACID (PRESERVATIVE), BETA CAROTENE (COLOR), NATURAL FLAVOR AND VITAMIN A PALMITATE ADDED)",,2025-05-31T22:56:45.316700
246083498,Saag (Tempered Spinach),18,Tandoor Indian Cuisine,Lunch,,5 oz Portion (146g),90,4.5g,NA,NA,NA,1430mg,10g,3g,2g,6g,"Baby Spinach Flat Leaves, Jumbo Yellow Onion, Garlic White Whole Clove Peeled (GARLIC), Shortening Frying Canola Oil (CANOLA OIL, ANTI-FOAMING AGENT), Cumin Seeds, Garam Masala (SPICES (INCLUDING CORIANDER, BLACK PEPPER, CUMIN, CARDAMOM, AND CINNAMON)), Ground Coriander, Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Mild Chili Powder (CHILI PEPPER AND OTHER SPICES, SALT AND GARLIC POWDER.), Ground Turmeric",,2025-05-31T22:56:46.186716
246083499,Basmati Rice,18,Tandoor Indian Cuisine,Lunch,,7 oz Portion (200g),440,0g,0g,0g,0mg,0mg,98g,0g,0g,8g,"Rice Basmati Raw, Water Tap",,2025-05-31T22:56:47.053305
246083500,Cabbage Poriyal,18,Tandoor Indian Cuisine,Lunch,,3.6 oz Portion (90g),50,3g,0g,NA,0mg,450mg,5g,2g,2g,1g,"Medium Green Cabbage, Onion White Spring Flat Fresh 15-18 Bunc, 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Fenugreek, Pureed Ginger (GINGER, PHOSPHORIC ACID, SODIUM BENZOATE AND POTASSIUM SORBATE AS PRESERVATIVES.), Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Mustard Seeds, Ground Turmeric",,2025-05-31T22:56:47.927800
246083501,Naan,18,Tandoor Indian Cuisine,Lunch,,2 Piece Portion (65g),220,1g,0g,NA,0mg,80mg,45g,2g,< 1g,6g,"Flour Wheat All Purpose (BLEACHED WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID.), Gallon Whole Milk, 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), White Granulated Cane Sugar (GRANULATED SUGAR), .5 ltr Spring Water",,2025-05-31T22:56:48.813332
246083502,Vegetable Samosa,18,Tandoor Indian Cuisine,Lunch,,Samosa (132g),290,9g,0g,0g,0mg,700mg,44g,3g,0g,5g,"Samosa Vegetable Parfried Frz Bulk (UNBLEACHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, CANOLA OIL, CHICKPEA FLOUR (SPLIT CHANA DAL FLOUR), SALT, DEXTROSE.  FILLING:  POTATOES (POTATOES, DEXTROSE, DISODIUM PYROPHOSPHATE (ADDED TO MAINTAIN COLOR), GREEN PEAS, CANOLA OIL, SPICES, SALT, CILANTRO, GINGER, JALAPENO PEPPERS, SALT LIME JUICE, MANGO POWDER, BLACK SALT, TURMERIC)",,2025-05-31T22:56:49.725185
246100716,Tandoor Mango Lassi,18,Tandoor Indian Cuisine,Lunch,,10 oz Portion (309g),320,8g,5g,0g,25mg,65mg,47g,2g,65g,18g,"Yogurt Plain Greek Whole Milk Dannon (CULTURED GRADE A MILK. CONTAINS ACTIVE YOGURT CULTURES.), Kesar Mango Pulp (Kesar mango pulp, sugar, water, citric acid), White Granulated Cane Sugar (GRANULATED SUGAR), Food Coloring Yellow, Red Food Coloring (WATER, FD&C RED 40, CITRIC ACID AND 0.1% SODIUM BENZOATE ADDED AS PRESERVATIVES.)",,2025-05-31T22:56:50.584536
246083503,Beef Aloo,18,Tandoor Indian Cuisine,Dinner,,3.2 oz Portion (91g),100,3.5g,1g,NA,40mg,280mg,2g,NA,NA,16g,"Beef Knuckle Peeled Halal, Whole Roma Tomatoes Cnd (TOMATOES, TOMATO JUICE SALT, CITRIC ACID, CALCIUM CHLORIDE), Onion White Spring Flat Fresh 15-18 Bunc, Tomato 4x5, Pureed Ginger (GINGER, PHOSPHORIC ACID, SODIUM BENZOATE AND POTASSIUM SORBATE AS PRESERVATIVES.), 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Garlic White Whole Clove Peeled (GARLIC), Ground Coriander, Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Ground Cumin, Mild Chili Powder (CHILI PEPPER AND OTHER SPICES, SALT AND GARLIC POWDER.), Garam Masala (SPICES (INCLUDING CORIANDER, BLACK PEPPER, CUMIN, CARDAMOM, AND CINNAMON)), Ground Turmeric",,2025-05-31T22:56:51.464257
246083504,Chicken 65,18,Tandoor Indian Cuisine,Dinner,,4.3 oz Portion (122g),180,3g,0g,NA,5mg,730mg,14g,1g,1g,25g,"Chicken Breast Sgl Lobe Bnls Sknls 4 oz, Coneflower, Garlic White Whole Clove Peeled (GARLIC), Hard Boiled Egg Peeled Papetti's 25 lb (WHOLE HARD COOKED EGGS, WATER, CITRIC ACID, SODIUM BENZOATE, AND NISIN PREPARATION (AS PRESERVATIVES)), Food Coloring Yellow, Sugar White Granulated Cane B, 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Onion White Spring Flat Fresh 15-18 Bunc, Spice Pepper Black Ground 5 lb (GROUND BLACK PEPPER.), Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE)",,2025-05-31T22:56:52.366363
246083505,Chicken Roast Masala,18,Tandoor Indian Cuisine,Dinner,,4.8 oz Portion (136g),170,9g,1g,NA,0mg,1220mg,8g,< 1g,4g,14g,"Chicken Breast Sgl Lobe Bnls Sknls 4 oz, Onion White Spring Flat Fresh 15-18 Bunc, Cnd Crushed Unpeeled Tomatoes in Puree (VINE-RIPENED UNPEELED TOMATOES, TOMATO PUREE, LESS THAN 2% OF:  SALT, CITRIC ACID.), LF Plain Yogurt (CULTURED GRADE A REDUCED FAT MILK, CORN STARCH. CONTAINS ACTIVE YOGURT CULTURES INCLUDING L. ACIDOPHILUS, L. BULGARICUS AND S. THERMOPHILUS), 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Tomato 4x5, Garam Masala (SPICES (INCLUDING CORIANDER, BLACK PEPPER, CUMIN, CARDAMOM, AND CINNAMON)), Ground Turmeric, Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE)",,2025-05-31T22:56:53.239231
246083506,Chicken Tikka Masala,18,Tandoor Indian Cuisine,Dinner,,5.5 oz Portion (156g),150,9g,6g,NA,35mg,820mg,10g,1g,3g,7g,"Sauce Tikka (No Nuts) (Whole Roma Tomatoes Cnd (TOMATOES, TOMATO JUICE SALT, CITRIC ACID, CALCIUM CHLORIDE), Cnd Crushed Unpeeled Tomatoes in Puree (VINE-RIPENED UNPEELED TOMATOES, TOMATO PUREE, LESS THAN 2% OF:  SALT, CITRIC ACID.), Heavy Whipping Cream (HEAVY CREAM (MILK), MILK, CONTAINS LESS THAN 0.5% OF: CARRAGEENAN, MONO AND DIGLYCERIDES, POLYSORBATE 80), Onion White Spring Flat Fresh 15-18 Bunc, Dried Lentils (ORGANIC LENTILS), Pureed Ginger (GINGER, PHOSPHORIC ACID, SODIUM BENZOATE AND POTASSIUM SORBATE AS PRESERVATIVES.), Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Lemon Juice Not from Concentrate (LEMONS), Ground Coriander, Kasuri Methi (DRIED FENUGREEK LEAVES), Ground Cumin, Sugar White Granulated Cane B, Mild Chili Powder (CHILI PEPPER AND OTHER SPICES, SALT AND GARLIC POWDER.), Garam Masala (SPICES (INCLUDING CORIANDER, BLACK PEPPER, CUMIN, CARDAMOM, AND CINNAMON))), Chicken Tikka (Chicken Breast Sgl Lobe Bnls Sknls 4 oz, Yogurt Plain Greek Whole Milk Dannon (CULTURED GRADE A MILK. CONTAINS ACTIVE YOGURT CULTURES.), Pureed Ginger (GINGER, PHOSPHORIC ACID, SODIUM BENZOATE AND POTASSIUM SORBATE AS PRESERVATIVES.), Garlic Chopped in Water, Vinegar Distilled White Domestic (WHITE DISTILLED VINEGAR (DILUTED WITH WATER TO 5% ACIDITY)), Kasuri Methi (DRIED FENUGREEK LEAVES), Garam Masala (SPICES (INCLUDING CORIANDER, BLACK PEPPER, CUMIN, CARDAMOM, AND CINNAMON)), Ground Coriander, Ground Cumin, Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Food Coloring Yellow)",,2025-05-31T22:56:54.169573
246083507,Crispy Fish,18,Tandoor Indian Cuisine,Dinner,,5 oz Portion (135g),270,18g,2g,NA,35mg,450mg,13g,0g,NA,15g,"Pangasius Striped 9-11 oz Fillet (PANGASIUS, SODIUM PHOSPHATES, SALT.  MAY ALSO CONTAIN: SODIUM CITRATE, SODIUM ASCORBATE ( VITAMIN C), POTASSIUM CITRATE), 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Corn Starch, Plain Panko Bread Crumbs (WHEAT FLOUR SUGAR YEAST SOYBEAN OIL SALT.), Flour All Purpose Bleached (BLEACHED WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), Egg Shell Large Grade A White Cage Free, Garam Masala (SPICES (INCLUDING CORIANDER, BLACK PEPPER, CUMIN, CARDAMOM, AND CINNAMON)), Spice Pepper Black Ground 5 lb (GROUND BLACK PEPPER.), Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE)",,2025-05-31T22:56:55.031337
246083509,Gobi Manchurian (Gravy),18,Tandoor Indian Cuisine,Dinner,,5 oz Portion (142g),120,3g,1g,NA,< 5mg,880mg,20g,2g,3g,10g,"Cauliflower Florets, Garlic White Whole Clove Peeled (GARLIC), Pepper Bell Red Fresh (RED BELL PEPPER), Jumbo Yellow Onion, Sauce Soy Tandoor (WATER, SOYBEANS, SUGAR, SALT, WHEAT FLOUR, EXTRACT OF MUSHROOM), Oyster Sauce (WATER, SUGAR, OYSTER EXTRACTIVES (OYSTER, WATER SALT), SALT, MODIFIED CORN STARCH, MONOSODIUM GLUTAMATE, WHEAT FLOUR, CARAMEL COLOR), Spice Pepper Black Ground 5 lb (GROUND BLACK PEPPER.), Onions Green Trimmed Iceless Fresh (ONION), Flour All Purpose Bleached (BLEACHED WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), Corn Starch, Pureed Ginger (GINGER, PHOSPHORIC ACID, SODIUM BENZOATE AND POTASSIUM SORBATE AS PRESERVATIVES.), 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Spice Pepper Chili Red Flake Hot Packer (CRUSHED CHILE PEPPERS), Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL)",,2025-05-31T22:56:55.895953
